text,Date,user_id_str
$ aapl how quickly will windows and office die ? URL,Mon Jan 06 21:31:25 +0000 2014,1604673104
"$ aapl filled overnight gap , now attempting to shift closing level to support URL",Mon Jan 06 16:05:33 +0000 2014,364351796
$ aapl i love my ipad b / c no virus and i am protected by apple . android is open source and full of virus etc . i don't want it in my car ...,Tue Jan 07 02:05:16 +0000 2014,943969916
rt AT_USER why 2014 could be the most interesting year in technology in a long time URL $ aapl,Tue Jan 07 02:25:59 +0000 2014,126500452
$ aapl [ video ] how much does the app store mean to apple ? URL,Tue Jan 07 20:09:04 +0000 2014,1934537768
$ aapl samsung to report profit decline as phone sales lag URL,Tue Jan 07 05:11:18 +0000 2014,1934537768
$ fslr $ aapl $ mu $ c $ ma $ yoku $ sd $ mrk $ v active equity options trading on open : full story URL,Tue Jan 07 14:41:56 +0000 2014,166597717
$ aapl seeing potential to hold a higher low above yest's lod & if so 550/51 is 1st key trgt ; + 551 = grind in2 earnings ; - 540 = 536 then 529,Tue Jan 07 16:57:25 +0000 2014,102212196
$ aapl lows of the day . URL URL,Tue Jan 07 14:44:40 +0000 2014,1878120410
rt AT_USER apple reports $ 10 billion worth of apps sold in 2013 : URL $ aapl,Tue Jan 07 14:51:36 +0000 2014,40641597
“ AT_USER apple reports $ 10 billion worth of apps sold in 2013 : URL $ aapl ” crazy,Tue Jan 07 14:58:20 +0000 2014,46042370
$ aapl - 8: 34 am apple announces app store sales topped $ 10 billion in 2013 -> URL stock stocks stockaction,Tue Jan 07 13:45:07 +0000 2014,153395860
"apple $ aapl is rich , fat , & happy URL",Tue Jan 07 08:18:04 +0000 2014,738575474
$ ssnlf estimates greater-than-expected decline in profits & sales amid stiff competition URL $ aapl,Tue Jan 07 16:01:03 +0000 2014,1310354202
you know you want it ... don't be a hater :p iphone 7 yousawitherefirst $ aapl URL,Tue Jan 07 01:23:45 +0000 2014,1721098232
rt AT_USER samsung lowers guidance on same day micael bay walks off stage at ces promotional event - - need to copy $ aapl choreography,Tue Jan 07 01:24:51 +0000 2014,29737876
rt AT_USER build a mini long-short portfolio with these 6 high-priced shares URL $ aamc $ aapl $ amzn $ brk . a $ tprp $ …,Tue Jan 07 11:35:42 +0000 2014,316391952
"if you wanna sell in china , better use chinese channels . $ aapl opens store on alibaba's tmall URL",Tue Jan 07 22:03:17 +0000 2014,272317020
"rt AT_USER us smpartphone penetration 68.3 % up 3 % , $ aapl 41.2 % ( up 0.5 % from august ) . samsung 26 % share ( up 1.7 % points ) end nov URL",Tue Jan 07 12:03:42 +0000 2014,29737876
wait for it ... $ aapl,Tue Jan 07 18:20:53 +0000 2014,229638149
$ aapl - interesting april stock options for aapl -> URL stock stocks stockaction,Tue Jan 07 07:55:10 +0000 2014,409065420
apple $ aapl says app store sales top usd 10bln in 2013 stocks,Tue Jan 07 13:32:41 +0000 2014,381696140
"link bait "" AT_USER is apple worth $ 12,000 a share ? URL $ aapl",Tue Jan 07 13:35:06 +0000 2014,23422655
rt AT_USER sales at apple's app store topped $ 10 billion in 2013 . nearly 3 billion apps downloaded in december . URL $ aapl,Tue Jan 07 18:53:28 +0000 2014,17184640
“ AT_USER out half $ aapl 540 puts for 27.27 % ” same,Tue Jan 07 19:27:00 +0000 2014,433930055
$ goog will be a $ 2000 stock by year-end ' 15 . can't wait for the first $ 2k price target . $ aapl will be a $ 1000 stock ... never .,Tue Jan 07 17:14:33 +0000 2014,479658434
rt AT_USER apple's app store earns more money in one year than : facebook mastercard netflix autozone --> URL $ aapl,Tue Jan 07 17:25:00 +0000 2014,66172538
who the fuck is selling $ aapl ?,Tue Jan 07 15:50:23 +0000 2014,123563245
“ AT_USER new post : URL $ aapl $ aria $ nq $ ssh $ rmti $ wlt ” / good read !,Tue Jan 07 20:35:23 +0000 2014,390450593
$ aapl - insights from a smart house innovator -> URL stock stocks stockaction,Tue Jan 07 15:08:08 +0000 2014,404613701
$ aapl app store sales > $ 10 billion URL digital iphone ipad mac revenue profit growth tech lob itunes usa,Wed Jan 08 11:29:00 +0000 2014,29297888
"new deal , new stores : apple ’ s plan for china URL via AT_USER $ aapl",Wed Jan 08 19:17:32 +0000 2014,1472535018
$ aapl over 546.86 ... i go long if happens today,Wed Jan 08 16:51:50 +0000 2014,430841130
$ aapl apple ’ s iphone gets cheaper in china URL,Wed Jan 08 01:27:09 +0000 2014,1923869994
"great stuff guys . “ AT_USER "" AT_USER URL morning call express $ goog $ aapl $ twtr $ fb $ bac $ c $ tsla AT_USER",Wed Jan 08 13:24:34 +0000 2014,353941868
"$ aapl - [ video ] typo , the iphone cover with a keyboard -> URL stock stocks stockaction",Wed Jan 08 07:47:01 +0000 2014,2180886595
trading off the value of apple ’ s music monopoly URL | $ aapl itunes ipod,Wed Jan 08 07:01:47 +0000 2014,17513682
"rt AT_USER oh , the irony ! hilariously superb ! $ aapl URL",Tue Jan 07 23:03:01 +0000 2014,2191052827
"rt AT_USER 10 billion : apple says customers spent $ 10,000 , 000,000 on apps in 2013 URL • $ aapl",Wed Jan 08 03:22:09 +0000 2014,25978996
"big day for $ aapl , testing 50 - day ema and channel support . URL",Wed Jan 08 13:53:40 +0000 2014,175754840
"$ aapl please help me understand the math.billions in holiday sales , china mobile , itv , iwatch , ipad pro , ihome , iphone air . and it's a sell",Thu Jan 09 19:20:05 +0000 2014,271025506
blackberry's funeral may have to wait . it seems to have returned from the dead $ bbry $ aapl URL,Thu Jan 09 15:37:10 +0000 2014,259891216
rt AT_USER $ goog nearly a $ 400b company . yet no one is concerned by it's size like $ aapl . it can supposedly keep growing at these rate …,Thu Jan 09 11:55:14 +0000 2014,619451030
very pleased that i'm still holding my $ bidu runners . long $ amzn $ aapl short $ cme,Thu Jan 09 12:53:09 +0000 2014,1838108192
$ aapl adding here . if you trimmed in the 570s you have been waiting for this pullback .,Thu Jan 09 19:37:11 +0000 2014,313023047
$ aapl may be worth a l but just for a bounce here .,Thu Jan 09 14:31:03 +0000 2014,37982404
"apple inc ( $ aapl ) moderately down , lost over 3 % . early buzzers apple inc linkedin corp micron technology tase : URL",Thu Jan 09 17:25:03 +0000 2014,104712815
$ aapl - predicting pandoras earnings -> URL stock stocks stockaction,Thu Jan 09 04:47:33 +0000 2014,2180886595
"$ aapl - market snapshot : s & p 500 ekes out gains , but dow , nasdaq drop URL",Thu Jan 09 21:51:06 +0000 2014,377296719
"$ aapl chart of the day : tracking iphone , ipod sales - URL URL",Fri Jan 10 02:28:04 +0000 2014,2283836664
$ aapl - [ $ $ ] appeals court backs apple in patent case -> URL stock stocks stockaction,Fri Jan 10 19:15:45 +0000 2014,153395860
7 years seems like 7 months . $ aapl,Fri Jan 10 07:50:52 +0000 2014,6084812
$ aapl this is the most painful stock to play in the options mkt hands down,Fri Jan 10 14:41:26 +0000 2014,33106338
$ aapl right on schedule ; less than a $ 1 from giving back all of the pre-mtk upside,Fri Jan 10 14:42:46 +0000 2014,102212196
$ aapl apple inc . : is marketplace ahead of your strategy ? : apple inc . : is marketplace ahead of your strategy ... URL,Fri Jan 10 05:10:50 +0000 2014,255879714
$ aapl now testing the $ 532 breakout level from the base that it built back in oct / nov . this breakout sparked by cm deal rumors .,Fri Jan 10 17:40:05 +0000 2014,1388067565
$ aapl apple inc . ( aapl ): apple's a8 - - what it will be and why it matters URL,Fri Jan 10 22:16:18 +0000 2014,1923869994
"$ aapl urges vote against icahn proposal , human rights board committee , proxy access URL corpgov esg see my comments",Fri Jan 10 18:52:30 +0000 2014,17625853
$ aapl apple must fix these issues to reach new highs - dailyfinance URL,Fri Jan 10 04:20:03 +0000 2014,2283836664
AT_USER AT_USER AT_USER $ aapl trading at same multiple as $ msft - this is purely stupid !,Fri Jan 10 15:06:01 +0000 2014,288236378
pfizer hopes an ipad game can detect alzheimer ’ s : URL • $ pfe $ aapl,Fri Jan 10 00:03:14 +0000 2014,20402945
rt AT_USER new post : stock market recap 01/09 / 14 URL $ aapl $ cmg $ fb $ iwm $ nflx $ qqq $ spy $ tsla,Fri Jan 10 00:03:22 +0000 2014,268006481
"rt AT_USER apple roundup : bigger iphones , carrier subsidies , u . s . mac sales URL $ aapl",Fri Jan 10 00:15:11 +0000 2014,1721098232
appeals court : apple ’ s iphone does not infringe on motorola ’ s patent URL | $ aapl $ goog,Fri Jan 10 21:01:54 +0000 2014,17513682
"woh doctor ! AT_USER apple reports $ 1 billion app sales in december , $ 10 billion for 2013 URL $ aapl",Fri Jan 10 21:16:01 +0000 2014,1347543396
rt AT_USER shoppers rush into apple's $ aapl hong kong store drawn by its second-annual asian red friday sale . URL,Fri Jan 10 15:49:11 +0000 2014,274730101
cnnmoney : shoppers rush into apple's $ aapl hong kong store drawn by its second-annual asian red friday sale . URL,Fri Jan 10 15:51:19 +0000 2014,20661433
$ aapl iphone's 7th anniversary - the handset in numbers - URL URL,Fri Jan 10 22:32:18 +0000 2014,2283836664
is apple working on a home-based media server ? URL via AT_USER $ aapl mediaserver patent,Fri Jan 10 18:37:04 +0000 2014,1402890878
"$ aapl excellent short on my part , mentioned earlier . i don't always mention intraday trades , to busy",Fri Jan 10 14:59:40 +0000 2014,206948023
$ aapl samsung galaxy s5 spec news 2014 : will apple release a larger screen ... - crossmap URL,Fri Jan 10 03:58:17 +0000 2014,2283836664
bad sales at $ shld . $ sne streaming games . $ aapl streaming everything $ amzn selling everything . should anyone own $ bby here ? AT_USER,Fri Jan 10 13:43:42 +0000 2014,383951841
"the line outside 1 $ aapl store in hong kong for the "" red friday "" sale . s look good . chart does not . priced in ? URL",Fri Jan 10 15:28:26 +0000 2014,150841541
looking at my 2013 options trades . my most profitable trade was 469 % $ aapl weekly call . haven't had anything come close that % since then .,Fri Jan 10 23:09:15 +0000 2014,34917936
$ aapl - [ $ $ ] ford steps on the gas -> URL stock stocks stockaction,Sat Jan 11 06:47:01 +0000 2014,2180886595
$ aapl [ $ $ ] chinese smartphone insurgents take aim at global share URL,Sat Jan 11 07:36:11 +0000 2014,1923869994
rt AT_USER a candidate for best financial news headline of 2013 URL $ aapl,Sat Jan 11 15:11:50 +0000 2014,5793822
$ aapl to anyone with a long enough time horizon i would recommend buying the fear on the next big dip . stock about to start growing in q2 .,Sat Jan 11 00:54:52 +0000 2014,63488326
$ aapl apple's ibeacon technology brings new possibilities for location-based gaming - mac rumors URL,Sat Jan 11 06:53:03 +0000 2014,2283836664
$ aapl apple to open new store in brisbane cbd - courier mail URL,Sat Jan 11 05:12:03 +0000 2014,2283836664
$ aapl what's behind the swift rise in apple stock ? URL,Sun Jan 12 14:12:07 +0000 2014,1934537768
rt AT_USER $ oxbt monday gapper ? URL $ phot $ fnma $ twtr $ goog $ aapl $ fb daytrading pennystocks daytradealerts tr …,Sun Jan 12 17:50:32 +0000 2014,1410245149
apple inc . ( aapl ): what's behind the swift rise in apple stock ? $ aapl URL,Sun Jan 12 14:22:58 +0000 2014,704897486
disruptive innovation $ aapl $ hpq $ grmn URL,Sun Jan 12 20:14:08 +0000 2014,72258382
AT_USER $ aapl catching a bid on a monday . i am hugely surprised ! / s,Mon Jan 13 16:30:54 +0000 2014,78067051
$ aapl $ goog $ nflx $ shld $ fb $ isrg $ nrp : 16.60 🔜 🔜 🔜 🔻 🔻 ⬇ ️ 6 ⃣ 💲 put 16 feb,Mon Jan 13 02:00:49 +0000 2014,2273862972
google set to challenge microsoft and apple in the connected car market $ goog $ aapl $ msft URL,Mon Jan 13 12:19:02 +0000 2014,256618813
short side $ gc_f $ aapl all miners,Mon Jan 13 14:08:04 +0000 2014,1154437602
rt AT_USER google just hired the guy who designed the ipod $ aapl $ goog by AT_USER URL,Mon Jan 13 21:15:29 +0000 2014,33732872
rt AT_USER rdr in $ aapl was good for 10 points - action area was $ 531.11- still long some - even a decent bull flag continuation trade …,Mon Jan 13 16:51:56 +0000 2014,1388067565
$ aapl - wireless charging is the must-have feature for apples iwatch -> URL stock stocks stockaction,Mon Jan 13 14:42:26 +0000 2014,403276334
great question . missed opportunity . mt AT_USER why did $ aapl not try and bring AT_USER home ? anyone got theories ? nest $ goog,Mon Jan 13 21:55:35 +0000 2014,15485461
$ aapl chart by AT_USER URL aapl .,Mon Jan 13 20:01:45 +0000 2014,373457750
$ nq_f is down 50 handles with $ aapl green .,Mon Jan 13 20:02:18 +0000 2014,1969740852
will $ aapl hold 534 here ?,Mon Jan 13 20:05:07 +0000 2014,43549084
$ aapl $ twtr flighttosafety URL,Mon Jan 13 20:57:58 +0000 2014,1721098232
$ aapl three things the press gets wrong about apple in china URL,Mon Jan 13 13:49:50 +0000 2014,1934537768
rt AT_USER watchlist for monday URL $ eltp $ tsla $ aapl $ fnma $ mux $ ctso,Mon Jan 13 03:31:00 +0000 2014,99767719
$ aapl go long apple if it can break the 60 minute downtrend line . that will confirm it is holding bottom of channel . URL,Tue Jan 14 07:09:20 +0000 2014,317492346
$ aapl google takes a cue from the apple playbook with nest URL,Tue Jan 14 21:18:05 +0000 2014,1934537768
"rt AT_USER i agree with AT_USER on this : sorry , but this guy is a total idiot on apple URL $ aapl $ goog",Tue Jan 14 21:21:13 +0000 2014,72258382
"$ aapl dialog semicon ord ( dlgnf ): apple , cirrus logic rally after iphone / ipad ... - seeking alpha URL",Mon Jan 13 23:55:04 +0000 2014,2283836664
$ aapl my 2 bits on 64 - bits and apple's strong q1 outlook - AT_USER URL,Mon Jan 13 23:43:49 +0000 2014,582495445
"$ aapl - gundlach on gold : heading at least to $ 1,350 , owns gold miners -> URL stock stocks stockaction",Tue Jan 14 22:15:41 +0000 2014,153395860
$ aapl secretive apple squirms in gaze of u . s . monitor URL,Tue Jan 14 03:15:13 +0000 2014,1923869994
$ aapl highs of the day ... nice comeback from yesterday ...,Tue Jan 14 15:42:08 +0000 2014,524732173
$ goog / AT_USER price tag equates to < 1 % move in goog stock ; 2x AT_USER price tag ; < 10 % of goog's cash on hand . $ aapl has 3x as much cash .,Tue Jan 14 20:23:02 +0000 2014,248387546
"fibonacci technical levels $ amzn , $ aapl , $ fb , $ goog URL",Tue Jan 14 12:34:29 +0000 2014,950517078
"$ aapl 1,72 % supera segunda resistencia diaria de 543 .",Tue Jan 14 16:26:04 +0000 2014,162419093
$ aapl four apple stories from monday you may have missed - benzinga URL,Tue Jan 14 16:33:49 +0000 2014,2283836664
up сегодня я подорожала - $ 546.39 ( +10.66 ; 1.99 % ) $ aapl stocks акцииэппл,Tue Jan 14 22:01:40 +0000 2014,1130550709
"$ aapl walmart arson , ipad theft caught on tape - wood-tv URL",Tue Jan 14 04:19:33 +0000 2014,2283836664
forgive me but gundlach calling the next 10 % move in $ aapl is not very exciting .,Tue Jan 14 22:26:21 +0000 2014,93529573
$ aapl plans to reintroduce entry-level iphone in india .,Tue Jan 14 13:28:01 +0000 2014,445291350
what's behind the swift rise in apple stock ? URL $ aapl,Tue Jan 14 13:30:01 +0000 2014,2173999435
"just voted for icahn's resolution , mostly because i think the stock is at a potential lt inflection point . $ aapl",Tue Jan 14 17:24:35 +0000 2014,63488326
$ aapl there's 546 . nice !,Tue Jan 14 17:23:27 +0000 2014,43549084
$ aapl - market snapshot : u . s . stocks rise after retail sales top forecasts URL,Tue Jan 14 18:03:22 +0000 2014,22078711
$ aapl - people will never stop drinking : wisdom of jim beam deal -> URL stock stocks stockaction,Tue Jan 14 11:47:01 +0000 2014,2180886595
$ aapl hide your ithings : apple devices top charts among nyc pickpockets - venturebeat URL,Tue Jan 14 19:48:04 +0000 2014,2283836664
rumor : apple to reintroduce 8gb iphone 4 to curb flagging india sales $ aapl ​ ​ ​ aapl URL,Tue Jan 14 12:01:09 +0000 2014,1671367940
$ aapl $ sina $ mtor $ fdml $ viv $ san $ tef $ oran $ stem my bets for 2014 . thanks for the pull-back yesterday !,Tue Jan 14 20:09:31 +0000 2014,1090446960
$ aapl expect solid results and guidance from apple ( aapl ) - jefferies ; estimates raised URL via AT_USER,Wed Jan 15 15:36:55 +0000 2014,43549084
the $ aapl / china mobile deal is way less important than cramer thinks .,Wed Jan 15 16:26:12 +0000 2014,16177399
"rt AT_USER webcast replay : "" our 3 top trades for 2014 "" - last year was $ aapl , $ cim and $ tsla , which one repeated ? profits https …",Wed Jan 15 19:28:47 +0000 2014,1647872324
"AT_USER $ aapl uh oh ... new hod coming ? "" could be . looks like cnbc attempt at derailing it failed miserably",Wed Jan 15 17:17:53 +0000 2014,384554128
"$ aapl stock content , charts , analysis , & more - free - URL",Wed Jan 15 07:26:06 +0000 2014,1357126620
"far be it from me to proclaim all-conquering iphone success on china mobile , let's be clear . china mkt not us . but it could surprise . $ aapl",Wed Jan 15 04:24:59 +0000 2014,1624638168
bullish stocks today $ chtp $ tsla $ drwi $ amrn $ aapl - money makers,Wed Jan 15 13:42:23 +0000 2014,636545451
rt AT_USER así va este largo en la acción de apple $ aapl + 210 pips por análisis técnico etrading AT_USER AT_USER URL,Wed Jan 15 14:56:28 +0000 2014,249267611
rt AT_USER $ aapl has got it mojo back,Wed Jan 15 15:04:40 +0000 2014,2204595542
rt AT_USER AT_USER dead right on $ aapl--total break out ..,Wed Jan 15 15:05:31 +0000 2014,123563245
$ aapl china mobile chairman : iphone presales are in the millions URL,Wed Jan 15 13:39:02 +0000 2014,65424301
$ aapl - [ $ $ ] charts : bulls still rule -> URL stock stocks stockaction,Wed Jan 15 22:15:35 +0000 2014,153395860
"rt AT_USER advantage , parents ! apple to pay $ 32.5 mln to settle case over kids buying stuff their parents didn't approve ! $ aapl http …",Wed Jan 15 22:25:32 +0000 2014,250954678
stock futures gaining this morning . URL via AT_USER $ bac $ aapl,Wed Jan 15 13:12:20 +0000 2014,19119868
rt AT_USER tim cook : $ aapl had record iphone sales in greater china in quarter ending dec on early launch of iphone in china URL,Wed Jan 15 07:57:35 +0000 2014,9672642
"there ’ s a cornucopia of r between 51.44- 56.37 , then 60 , 63.40 , 67.58 $ aapl",Wed Jan 15 04:45:19 +0000 2014,365154140
