text,Date,user_id_str
rt AT_USER $ goog is closing in on $ fb in social logins . together both account for 80 % of social sign ins URL ht …,Tue Jan 07 19:04:02 +0000 2014,9326792
rt AT_USER facebook's revenue from mobile ads rose 429 % in one year . URL $ fb URL,Tue Jan 07 14:19:43 +0000 2014,84679340
i'll probably buy more $ fb in a bit .,Tue Jan 07 15:34:07 +0000 2014,1470892652
"rt AT_USER sentiment is pointing toward the dominance of facebook $ fb & google $ goog , away from twitter $ twtr . URL",Wed Jan 08 00:33:43 +0000 2014,161829557
"great stuff guys . “ AT_USER "" AT_USER URL morning call express $ goog $ aapl $ twtr $ fb $ bac $ c $ tsla AT_USER",Wed Jan 08 13:24:34 +0000 2014,353941868
rt AT_USER facebook to buy android app monitoring tool maker URL $ fb $ goog,Wed Jan 08 12:17:27 +0000 2014,263333330
$ fb good support here . long $ fb jan 60 calls @ . 65,Wed Jan 08 15:30:52 +0000 2014,33944370
"yes , ladies and gents : today's selloff is brought to u b y folks who fear too much eco prosperity i . e . expect a 240 + jobs # tomorrow $ goog $ fb",Thu Jan 09 19:20:15 +0000 2014,385779209
"but not "" real "" bankers who proved their worth in the last decade : lenders tap social-media URL $ fb $ twtr",Thu Jan 09 21:21:27 +0000 2014,18736852
$ fb $ scty $ z $ deck $ goog $ v – morning market video - update from option millionairescome visit our live chat t ... URL,Thu Jan 09 15:31:31 +0000 2014,397230151
"$ fb facebook ( fb ) still a hold , say thestreet URL",Thu Jan 09 18:12:21 +0000 2014,1728756842
$ fb testing upwards of 10 to 15 * native * variations of ios and android apps at * scale * w . the airlock framework . wow . URL,Thu Jan 09 19:45:01 +0000 2014,8129332
"rt AT_USER twitter lower ; cowen survey suggests ad roi below facebook , linkedin URL $ twtr $ fb $ lnkd",Thu Jan 09 18:52:07 +0000 2014,1878120410
$ fb facebook inc : computer thief tracked by facebook update URL,Thu Jan 09 22:19:07 +0000 2014,1923869994
AT_USER way to go ! here is why URL you are leading your $ fb $ twtr 7ad09 takethisbet,Fri Jan 10 09:02:00 +0000 2014,1921249669
"AT_USER if you bought $ fb at 18 $ , you should know the target frame . i don't have $ twtr",Fri Jan 10 20:46:06 +0000 2014,97382065
rt AT_USER new post : stock market recap 01/09 / 14 URL $ aapl $ cmg $ fb $ iwm $ nflx $ qqq $ spy $ tsla,Fri Jan 10 00:03:22 +0000 2014,268006481
$ twtr $ himx $ gild $ fb $ oxy $ ge $ gm $ cnx time to leap ! bob talks longer term option trading strategies - 010913 - URL,Fri Jan 10 06:13:40 +0000 2014,511970896
rosner : $ bita overall average : 100 % buy . $ fb $ edc $ gt bit URL,Fri Jan 10 03:58:21 +0000 2014,1833020461
$ fb working here :),Fri Jan 10 15:27:03 +0000 2014,41753918
"$ fb - tech stocks : tech stocks come to life late , close with gains URL",Fri Jan 10 21:39:33 +0000 2014,1280712284
"“ AT_USER mark zuckerberg is worth ~ $ 20 billion — and he drives this $ 30,000 hatchback $ fb by AT_USER URL",Sat Jan 11 21:10:53 +0000 2014,18922103
$ fb facebook inc : lebanon teen death spurs ' selfie ' anti-violence protest URL,Sat Jan 11 14:50:18 +0000 2014,1849605206
robinhood is a commission-free stock brokerage . reserve your zerocommission portfolio today at URL $ twtr $ fb $ tsla,Sat Jan 11 01:34:11 +0000 2014,192776791
$ fb - 12 highlights from warby parkers 365 - page annual report -> URL stock stocks stockaction,Sat Jan 11 01:00:35 +0000 2014,153395860
rt AT_USER $ oxbt monday gapper ? URL $ phot $ fnma $ twtr $ goog $ aapl $ fb daytrading pennystocks daytradealerts tr …,Sun Jan 12 17:50:32 +0000 2014,1410245149
free research on $ fb $ rgco $ xoma $ aeti $ cidm $ saas URL,Sun Jan 12 21:41:10 +0000 2014,2228986459
facebook inc : debate : social media did help propagate brotherhood ideology $ fb URL,Sun Jan 12 14:35:52 +0000 2014,704897486
watch linkin park perform live at the philippines relief concert $ fb facebook URL,Sun Jan 12 03:21:32 +0000 2014,759299599
rt AT_USER get the dvd that will cut off your learning curve ! URL save % 50 ! coupon code : first 250 investing $ fb …,Sun Jan 12 16:38:33 +0000 2014,138404716
$ aapl $ goog $ nflx $ shld $ fb $ isrg $ nrp : 16.60 🔜 🔜 🔜 🔻 🔻 ⬇ ️ 6 ⃣ 💲 put 16 feb,Mon Jan 13 02:00:49 +0000 2014,2273862972
"many URL peeps took me up on my watchlist ideas to dip buy $ grnh and $ mdbx , both are now up 30 % + today , love it $ fb $ twtr",Mon Jan 13 16:06:41 +0000 2014,11247222
correction protection : better metric finds value URL $ goog google $ csco $ msft $ intc $ orcl $ fb $ xom $ cvx $ sny $ mrk,Mon Jan 13 14:45:21 +0000 2014,1849605206
"$ fb - last : $ 56.5099 , p / e 148.18 @ 3:00 pm est 1/13 / 2014 URL",Mon Jan 13 20:16:04 +0000 2014,1081594022
"rt AT_USER facebook is buying messaging service branch , backed by twitter's co-founders , its ceo says it will run $ fb's ' conversations …",Mon Jan 13 15:07:02 +0000 2014,283633758
"$ fb skeptical of facebook , until the checkbook came out URL",Mon Jan 13 20:57:35 +0000 2014,1728756842
rt AT_USER “ AT_USER why morgan stanley says twitter is riskier than facebook : URL $ ms $ twtr $ fb ” - who unde …,Mon Jan 13 22:57:45 +0000 2014,394876726
best pennystock research $ amd $ casc $ fb $ ptn $ knl $ cia URL,Tue Jan 14 09:46:59 +0000 2014,2251312724
$ fb if you took the trade nice . 40c scalp long so far . has room to 57.3 though,Tue Jan 14 16:00:58 +0000 2014,37982404
facebook inc ( fb ): facebook buys social sharing startup to create new ... $ fb URL,Mon Jan 13 23:36:03 +0000 2014,704897486
"fibonacci technical levels $ amzn , $ aapl , $ fb , $ goog URL",Tue Jan 14 12:34:29 +0000 2014,950517078
this thing wants to be back in $ 58 range . $ fb,Tue Jan 14 17:45:22 +0000 2014,29737876
why instagram is facebook's ticket to the moon URL $ twtr $ news $ goog $ fb,Tue Jan 14 17:00:06 +0000 2014,201296379
rt AT_USER 5 ways to play bitcoin on the public markets URL bitcoin btc finance future $ twtr $ fb $ tsla $ goog,Tue Jan 14 17:04:38 +0000 2014,1600070570
$ fb good amount of premium in jan 4 cycle ( before earnings ) and decent setup URL,Tue Jan 14 15:26:13 +0000 2014,470506640
facebook inc : debate : social media can help curb radical islamists $ fb URL,Tue Jan 14 13:06:06 +0000 2014,704897486
rt AT_USER obnoxious trader URL do you love him or hate him all you traders on $ fb $ twtr $ goog $ p $ renn $ meet ? ?,Tue Jan 14 23:59:06 +0000 2014,11247222
"$ 22 million in 3 hours URL get inspired $ fb $ twtr $ lnkd peeps , final hours to save 50 % off ... URL",Wed Jan 15 00:06:25 +0000 2014,11247222
$ fb can yandex help facebook in russia ? URL,Wed Jan 15 17:22:57 +0000 2014,1728756842
rt AT_USER $ fb $ 58 inevitable implode - - long term short sell ; myspace ___ vast wasteland r . i . p . URL … ins …,Wed Jan 15 15:04:32 +0000 2014,1112746909
$ fb - yahoo coo de castro departs ; no reason given -> URL stock stocks stockaction,Wed Jan 15 22:19:12 +0000 2014,71319651
AT_USER $ fb and $ twtr - - an unpopular bearish look at the charts . more weakness ahead ? URL $ qqq $ socl,Wed Jan 15 21:01:23 +0000 2014,816016891
"$ tsla $ twtr $ fb the key argument on all 3 names "" uncertainty "" as it relates to forward going revenues . valuations are irrelevant - long",Tue Jan 14 23:19:56 +0000 2014,166569708
being batkid : behind the scenes on the internet ’ s best day $ fb facebook URL,Wed Jan 15 21:40:07 +0000 2014,759299599
3 questions to ask yourself before changing jobs $ fb facebook URL,Wed Jan 15 21:40:08 +0000 2014,759299599
"rt AT_USER google outspends top 5 rivals combined - $ aapl , $ fb , $ msft , $ yhoo , $ amzn - in deals push , with nest just the latest . URL",Wed Jan 15 06:57:45 +0000 2014,16960975
"$ fb - dr . doom pans facebook , the year two curse and the 2015 melt-up -> URL stock stocks stockaction",Wed Jan 15 12:34:30 +0000 2014,71319651
“ AT_USER facebook makes amazon look cheap URL $ amzn $ fb ”,Thu Jan 16 19:42:50 +0000 2014,479757960
"evoluce sociálních médií dle prohibition . tady je vidět , že co tu je nyní , nemusí být za deset let . short $ fb , $ twtr ? URL",Thu Jan 16 09:35:21 +0000 2014,914186564
absurdly specific etfs $ fmc $ lit $ cow $ fisn $ wynn $ lvs $ bjk $ socl $ fb $ lnkd $ p $ goog $ grpn $ tsukf URL,Thu Jan 16 14:02:18 +0000 2014,217011425
facebook loses 59 % of college users in 3 years URL $ fb $ twtr twitter facebook,Thu Jan 16 14:15:34 +0000 2014,21328656
facebook mark zuckerberg to make his first appearance at the mobile world congress URL $ fb via AT_USER mwc 14 barcelona,Thu Jan 16 20:44:52 +0000 2014,410067579
what is $ lnkd not trending ? this stock is exploding . $ spy $ qqq $ fb $ twtr,Thu Jan 16 18:49:04 +0000 2014,146128105
wow . great stock research on $ maxy $ pdex $ symm $ fb visit URL,Thu Jan 16 18:55:32 +0000 2014,2258818398
"rt AT_USER note to zuck : "" you don't build skyscrapers out of sticks , you build them out of bricks . "" three little pigs $ fb URL",Thu Jan 16 03:39:06 +0000 2014,1535493966
rt AT_USER new evidence that young users are fleeing facebook . how can the site get its cool back ? stockbrawl $ fb next ! URL,Thu Jan 16 20:24:29 +0000 2014,61224769
16 jan 14 - trade update $ eurusd URL forex $ eurusd $ fb $ twtr,Thu Jan 16 08:50:18 +0000 2014,1299531312
rt AT_USER blogger : here's the real ' problem ' with facebook most people don't understand $ fb by AT_USER URL,Sun Jan 19 18:29:16 +0000 2014,20715279
rt AT_USER facebook's video views soar : is it relevant ? URL $ aol $ goog $ twtr $ fb,Sun Jan 19 19:49:42 +0000 2014,364832982
"rt AT_USER the number of $ fb users in the 55 + age demographic exploded , seeing 80.4 % growth from 2011 to 2013 . URL",Sun Jan 19 19:50:07 +0000 2014,66172538
"rt AT_USER there has been a 25 % drop in teens on facebook since 2011 , study finds . URL $ fb",Mon Jan 20 22:20:09 +0000 2014,113095100
$ fb totally under rated ! probably the single best growth company in the whole market !,Mon Jan 20 14:35:15 +0000 2014,327336734
$ fb facebooks video views soar : is it relevant ? URL,Sun Jan 19 23:05:33 +0000 2014,1923869994
get stock market reports on $ egn $ afam $ rfmd $ fb must see URL,Mon Jan 20 11:20:16 +0000 2014,2294715234
see what mark binns has been up to URL via AT_USER $ twtr $ fb $ lxvtf $ lxv AT_USER,Mon Jan 20 16:11:13 +0000 2014,19552414
pennystock research on $ dvn $ ovti $ fio $ fb view now URL,Mon Jan 20 08:27:55 +0000 2014,2252564720
"facebook is about to lose 80 % of its users , study says $ fb @ URL",Tue Jan 21 19:56:55 +0000 2014,23954327
[ 12:59 pm ] swatmod : aapl 550 calls entered at 3.95 now at 5.20 - chat $ aapl $ fb $ goog $ gs $ tsla,Tue Jan 21 18:00:24 +0000 2014,715238213
rt AT_USER $ fb this week's open interest - - URL,Tue Jan 21 00:46:37 +0000 2014,237591901
“ AT_USER $ fb looks very interesting going into tomorrow . URL agreed . i like it for follow-thru potential,Tue Jan 21 20:38:34 +0000 2014,455824771
our $ fb 58 calls just hit @ 200 % profits from this morning @ staunchtrading . com,Tue Jan 21 20:39:36 +0000 2014,26705006
"rt AT_USER open interest for 1/24 – $ aapl , $ bidu , $ fb , $ goog , $ lnkd , $ pcln , $ tsla , $ twtr URL",Tue Jan 21 12:31:38 +0000 2014,2262846954
thinking of investing in $ ea $ gci $ fxcb $ fb got to see URL,Tue Jan 21 13:43:44 +0000 2014,2273429572
rt AT_USER $ aapl $ goog $ nflx $ fb $ pcln $ isrg options trader stocks daytrader dowjones $ gg call 23.50 op : 32 cent URL,Tue Jan 21 18:34:20 +0000 2014,387286612
"rt AT_USER facebook to lose 80 % of its users by 2017 , according to a new study URL $ fb",Wed Jan 22 19:03:07 +0000 2014,1869471378
rt AT_USER new alltimehighs in $ xlv $ iwm & $ goog $ amzn $ fb $ gild $ ba $ utx $ amgn $ biib $ pcln $ esrx $ acn $ lmt $ dtv $ crm $ gd $ act $ syk $ …,Wed Jan 22 21:38:04 +0000 2014,1340184788
". AT_USER ever since you went public your service has declined . what is up with "" most recent . "" the feed sucks ! $ fb $ djia",Wed Jan 22 15:11:10 +0000 2014,466804218
researchers using diseases to model the life cycles of social media sites like $ fb . could loose users fast . URL,Wed Jan 22 11:27:34 +0000 2014,814641
$ fb getting an upgrade and a price target only $ 2 higher than it is right now means we are at the top for now imo ... until earnings,Wed Jan 22 14:59:35 +0000 2014,524732173
$ fb bounce,Wed Jan 22 15:32:26 +0000 2014,29737876
todays stocks to watch $ sial $ amd $ fb got to see URL,Wed Jan 22 03:11:44 +0000 2014,2301594595
stock market video inside : $ dia $ qqq $ rut $ spy $ tsla $ fb and other names URL,Wed Jan 22 21:54:55 +0000 2014,362646324
rt AT_USER { biz 23 news } decadency destroyed the turk roman empire 1 & 2 facebook $ fb > 57.97 +0.23 +0.40 % decadency kills ! ! !,Wed Jan 22 08:20:36 +0000 2014,1479974604
"rt AT_USER comparing apples to .. well , facebook of course . $ aapl $ fb URL",Wed Jan 22 18:44:25 +0000 2014,21045893
facebook tests ad network business on other companies ' mobile apps URL $ fb,Wed Jan 22 21:02:13 +0000 2014,19546277
rt AT_USER $ fb 1 setup long tomorrow - watchlist for wednesday is up $ lqmt $ ambs $ mjna $ phot $ fnma $ fmcc $ fb $ gmcr $ amzn URL,Wed Jan 22 04:07:59 +0000 2014,60429918
todays stocks to watch $ fisv $ mont $ fb visit URL,Wed Jan 22 04:18:55 +0000 2014,2248148830
$ fb why you must control your own data URL,Wed Jan 22 17:21:23 +0000 2014,1728756842
$ fb - social network site facebook to limit text posts from pages -> URL stock stocks stockaction,Wed Jan 22 07:17:01 +0000 2014,2180886595
"$ fb will show small beat top / bottom , guide very soft , show loss in user usage growth for 1st time",Wed Jan 22 17:45:56 +0000 2014,21421912
rt AT_USER is facebook the next myspace ? URL $ fb $ goog,Wed Jan 22 17:51:19 +0000 2014,231149558
fb 57.51 $ fb facebook URL,Wed Jan 22 21:39:19 +0000 2014,759299599
"rt AT_USER princeton study cites "" disease-like dynamics "" in predicting possible facebook drop-off . URL $ fb",Thu Jan 23 04:13:23 +0000 2014,384143982
"$ fb - oneplus one will see international availability next quarter , feature ... -> URL stock stocks stockaction",Thu Jan 23 20:00:16 +0000 2014,153395860
be careful $ fb shorts . don't get greedy . !,Thu Jan 23 16:12:14 +0000 2014,29737876
"rt AT_USER URL locking in $ 30,000 profit on this trade , love it $ fb $ twtr $ lnkd be jealous",Thu Jan 23 15:56:58 +0000 2014,138404716
wow . great stock research on $ cycc $ pgc $ fb $ pg visit URL,Thu Jan 23 22:31:00 +0000 2014,2264425938
"rt AT_USER mark zuckerberg used to act like a brat , but now he's one of the planet's best humans $ fb by AT_USER URL",Thu Jan 23 15:45:17 +0000 2014,2301205260
25 unbeliebably funny reactions to justin bieber ’ s mugshot $ fb facebook URL,Thu Jan 23 21:25:16 +0000 2014,759299599
wow i'm getting slammed today . $ jks $ fb,Thu Jan 23 15:20:52 +0000 2014,45752169
rt AT_USER facebook must win mobile or perish URL $ fb,Thu Jan 23 16:45:34 +0000 2014,357293749
AT_USER what are your thoughts about the princeton study done about $ fb ?,Thu Jan 23 12:06:07 +0000 2014,351189687
"URL locking in $ 30,000 profit on this trade , love it $ fb $ twtr $ lnkd be jealous",Thu Jan 23 14:47:58 +0000 2014,11247222
$ fb facebook tests new mobile ad network URL,Wed Jan 22 23:56:10 +0000 2014,1728756842
$ fb could facebook really lose 80 % of its users ? URL,Thu Jan 23 20:29:18 +0000 2014,1728756842
AT_USER what do you think $ fb will be trading at the end of the year ?,Thu Jan 23 20:37:19 +0000 2014,263333330
facebook inc ( fb ): a bad sign for the stock ? $ fb URL,Thu Jan 23 17:05:55 +0000 2014,704897486
"$ fb : 1mhugerngbar - [ x6 ] , ch : -2.8 % , prvchi + , pdaygp + , 30:5 accel - , tf : 41 , 1yrhi - athi , avgdyv / r = 77.64 m / 1.82 [ x1 . 2 ]; 5x : 17xtrdvol",Thu Jan 23 12:32:35 +0000 2014,36704033
dollar $ onpennies : $ fb weekly URL,Thu Jan 23 09:36:03 +0000 2014,587778237
rt AT_USER facebook is so 2011 ! millions of teens have abandoned facebook in the past three years ! $ fb URL htt …,Thu Jan 23 14:30:22 +0000 2014,205134021
rt AT_USER AT_USER black monday coming ? $ twtr $ tsla $ yelp $ fb $ vix,Fri Jan 24 19:30:20 +0000 2014,1337261149
rt AT_USER $ fb better for sale imo than long here . looking t short it with $ 57 as my bogey,Fri Jan 24 15:26:14 +0000 2014,262763182
AT_USER $ fb is reporting earnings for q4 2013 on 01/29 / 14 – URL,Fri Jan 24 15:16:41 +0000 2014,601422914
"rt AT_USER yow , 45k facebook $ fb feb . $ 55 calls buy here",Fri Jan 24 18:48:12 +0000 2014,34917936
dollar $ onpennies : $ fb daily URL,Fri Jan 24 08:07:24 +0000 2014,555296885
$ fb buying here .,Fri Jan 24 20:19:32 +0000 2014,146133213
$ fb - [ video ] icahns letter to apple shareholders -> URL stock stocks stockaction,Fri Jan 24 04:25:23 +0000 2014,409065420
"rt AT_USER AT_USER i have used $ goog adwords for a few years for our business & do fairly well , although ... ( cont ) $ fb",Fri Jan 24 16:58:27 +0000 2014,2289097603
"rightsmile , inc . ( $ righ ): email from angel , march 10 . 2013 : URL $ righ $ phot $ stbv $ aegy $ mdbx $ goog $ fb $ mcig $ fitx",Sat Jan 25 03:59:14 +0000 2014,195476339
rt AT_USER AT_USER the ws consensus for $ fb q4 2013 has shifted significantly upwards - URL,Sat Jan 25 16:32:24 +0000 2014,19079480
$ fb how to see all the companies that are tracking you on facebook — and ... URL,Sat Jan 25 05:19:06 +0000 2014,1923869994
who will win the grammy for record of the year ? $ fb facebook URL,Sat Jan 25 00:03:34 +0000 2014,759299599
rt AT_USER earnings finally matter URL $ aa $ aapl $ amzn $ bx $ cmg $ fb $ lulu $ lvs $ ma $ psx $ stx $ vmw $ yhoo,Sun Jan 26 01:38:47 +0000 2014,37232414
"24 of the world's biggest companies report earnings next week . including $ amzn , $ goog , $ fb , and $ aapl : URL",Sun Jan 26 21:57:09 +0000 2014,317284780
real daytraders are buying $ pvsp for profits waste trading $ rad $ jpm $ fb,Sun Jan 26 22:42:15 +0000 2014,399266478
paired trades : using options to reduce risk $ pep $ goog $ yhoo $ fb $ twtr URL via AT_USER,Mon Jan 27 21:28:00 +0000 2014,56667619
cantor fitzgerald reiterates in-line rating for facebook $ fb URL,Mon Jan 27 17:12:35 +0000 2014,61661638
"rt AT_USER rt AT_USER 24 of world's biggest companies report earnings next week . including $ amzn , $ goog , $ fb , and $ aapl : URL",Sun Jan 26 23:03:19 +0000 2014,1338085675
$ fb - will facebook really lose 80 % of its users within 3 years ? -> URL stock stocks stockaction,Mon Jan 27 16:53:23 +0000 2014,404613701
oh yeah - $ aapl $ fb $ amzn earnings this week !,Mon Jan 27 12:29:47 +0000 2014,353941868
budgenius - thcbiz URL via AT_USER $ righ $ phot $ aegy $ goog $ fb $ ntek $ fitx $ mdbx $ mjna,Mon Jan 27 17:19:17 +0000 2014,195476339
rt AT_USER big earnings next week - open interest and implied volatility for $ aapl $ fb $ amzn $ cmg $ goog $ ma URL,Mon Jan 27 01:18:16 +0000 2014,1054384129
"AT_USER man , throw in earnings from 4 major companies and we've really got a party . $ aapl $ goog $ amzn $ fb",Mon Jan 27 02:31:13 +0000 2014,478050993
"ibd : facebook per-visit sales growth lags twitter , tumblr URL $ twtr $ yhoo $ fb chart URL",Mon Jan 27 19:23:18 +0000 2014,20661433
facebook inc ( fb ) positions to power mobile ad network $ fb URL,Mon Jan 27 15:36:16 +0000 2014,704897486
what is your market niche ? trading card 117 $ eem $ eurusd $ usdjpy $ study $ fb $ twtr $ gld URL,Mon Jan 27 23:25:32 +0000 2014,212531237
wed 1/29 earnings after the close $ fb $ qcom $ ftnt $ isil $ lvs $ mlnx $ qlgc $ tsco & more URL,Tue Jan 28 18:35:45 +0000 2014,235422006
"[ 3:04 pm ] optionduo : i have $ 8,000 profit on twtr-chat $ twtr $ lnkd $ fb $ spy",Tue Jan 28 20:06:08 +0000 2014,715238213
$ fb earnings preview : facebook shares up more than 12 % since last earnings report URL,Tue Jan 28 18:52:49 +0000 2014,1923869994
published $ fb estimate on estimize : +0.01 eps and +1.09 m revs compared to wall street's consensus . URL,Tue Jan 28 22:43:05 +0000 2014,24611522
"barrons : yahoo ! rising : q4 rev $ 1.2 b in-line , eps $ 0.46 / sh beats - tech trader daily - barron's $ yhoo $ goog $ fb $ msft URL",Tue Jan 28 21:24:57 +0000 2014,20661433
"really impressed by zuckerberg , sandberg and $ fb . great earnings call .",Wed Jan 29 22:12:20 +0000 2014,81651596
